Random Search
id,x,y,cost
89,1922,1845,754
183,1838,1943,43
143,1417,1961,424
170,1358,1913,1350
0,1355,1796,496
117,1199,1948,611
68,922,1647,785
46,1065,1451,526
139,772,1422,150
41,550,1241,379
193,501,1290,5
199,262,1669,1307
69,359,1840,1033
108,389,1979,686
18,229,1847,182
22,47,1340,88
146,60,1148,839
159,331,1322,704
181,314,954,736
34,43,770,191
160,307,671,228
48,227,534,986
54,165,413,557
177,263,208,527
10,249,47,774
190,373,80,931
4,661,87,903
112,816,83,607
84,656,226,931
184,518,452,296
35,729,356,976
131,949,576,1018
149,993,581,849
47,901,745,1188
65,928,782,163
116,883,826,345
43,724,765,581
42,583,895,158
115,893,1198,166
59,1172,933,125
118,1229,1036,824
109,1410,1050,1326
51,1479,1027,617
151,1525,726,291
133,1675,616,491
162,1416,553,555
123,1199,322,119
127,1311,113,736
135,1651,164,197
154,1878,234,262
180,1913,314,175
53,2097,299,81
86,2398,214,497
97,2465,426,310
1,2524,387,414
101,2504,302,297
75,2614,132,360
120,3016,260,34
44,3134,177,311
25,3209,224,756
16,3562,3,82
171,3726,56,237
175,3828,57,178
113,3819,191,283
31,3697,324,394
81,3901,849,606
196,3688,759,727
78,3399,405,20
145,3400,530,145
179,3369,697,889
185,3469,1080,64
40,3585,1109,277
165,3576,1287,286
90,3991,1300,246
164,3842,1892,597
21,3365,1888,774
14,3088,1482,267
178,3134,1169,420
106,3171,1147,264
52,3166,973,557
55,3144,924,585
57,3134,746,555
92,3174,606,390
129,3023,557,657
82,3069,412,1133
2,2769,430,500
152,2549,554,351
94,2237,764,323
63,1972,616,129
79,1852,682,561
80,1823,868,445
176,1774,1020,70
137,1902,1390,293
148,2498,1204,450
9,2662,1405,776
62,2678,1417,182
49,2943,1341,104
144,2898,1609,168
15,2428,1551,891
64,2401,1778,1685

Local Steepest Edge (Candidates, k=5, Random Path)
id,x,y,cost
64,2401,1778,1685
144,2898,1609,168
21,3365,1888,774
14,3088,1482,267
49,2943,1341,104
178,3134,1169,420
106,3171,1147,264
52,3166,973,557
55,3144,924,585
185,3469,1080,64
40,3585,1109,277
165,3576,1287,286
39,3637,1416,1066
164,3842,1892,597
58,3855,1808,1284
90,3991,1300,246
81,3901,849,606
98,3954,681,1727
157,3735,514,1106
31,3697,324,394
113,3819,191,283
175,3828,57,178
171,3726,56,237
16,3562,3,82
44,3134,177,311
78,3399,405,20
145,3400,530,145
179,3369,697,889
57,3134,746,555
92,3174,606,390
120,3016,260,34
2,2769,430,500
75,2614,132,360
101,2504,302,297
1,2524,387,414
152,2549,554,351
97,2465,426,310
53,2097,299,81
154,1878,234,262
180,1913,314,175
133,1675,616,491
151,1525,726,291
51,1479,1027,617
59,1172,933,125
65,928,782,163
116,883,826,345
43,724,765,581
47,901,745,1188
131,949,576,1018
35,729,356,976
123,1199,322,119
162,1416,553,555
161,1414,472,1719
194,1514,277,1340
135,1651,164,197
156,932,34,1625
112,816,83,607
4,661,87,903
84,656,226,931
184,518,452,296
177,263,208,527
104,278,318,1655
147,262,362,1931
54,165,413,557
160,307,671,228
34,43,770,191
181,314,954,736
42,583,895,158
5,628,974,1081
41,550,1241,379
193,501,1290,5
142,499,1421,1871
146,60,1148,839
22,47,1340,88
18,229,1847,182
108,389,1979,686
93,939,1962,860
117,1199,1948,611
143,1417,1961,424
0,1355,1796,496
68,922,1647,785
46,1065,1451,526
198,910,1383,1255
139,772,1422,150
115,893,1198,166
118,1229,1036,824
60,1285,1233,1686
137,1902,1390,293
176,1774,1020,70
80,1823,868,445
122,1954,737,1183
63,1972,616,129
136,2065,430,1302
182,2088,453,1327
94,2237,764,323
148,2498,1204,450
9,2662,1405,776
62,2678,1417,182
89,1922,1845,754
183,1838,1943,43
64,2401,1778,1685

Local Steepest Edge (Candidates, k=10, Random Path)
id,x,y,cost
64,2401,1778,1685
144,2898,1609,168
62,2678,1417,182
9,2662,1405,776
148,2498,1204,450
167,2682,984,960
152,2549,554,351
2,2769,430,500
129,3023,557,657
92,3174,606,390
57,3134,746,555
55,3144,924,585
52,3166,973,557
106,3171,1147,264
178,3134,1169,420
49,2943,1341,104
14,3088,1482,267
39,3637,1416,1066
90,3991,1300,246
165,3576,1287,286
40,3585,1109,277
185,3469,1080,64
196,3688,759,727
81,3901,849,606
98,3954,681,1727
31,3697,324,394
56,3796,244,1046
113,3819,191,283
175,3828,57,178
171,3726,56,237
16,3562,3,82
78,3399,405,20
145,3400,530,145
25,3209,224,756
44,3134,177,311
120,3016,260,34
75,2614,132,360
101,2504,302,297
1,2524,387,414
97,2465,426,310
86,2398,214,497
53,2097,299,81
63,1972,616,129
180,1913,314,175
154,1878,234,262
135,1651,164,197
70,1639,4,622
127,1311,113,736
123,1199,322,119
112,816,83,607
4,661,87,903
190,373,80,931
10,249,47,774
177,263,208,527
54,165,413,557
48,227,534,986
160,307,671,228
34,43,770,191
22,47,1340,88
18,229,1847,182
108,389,1979,686
159,331,1322,704
193,501,1290,5
41,550,1241,379
181,314,954,736
42,583,895,158
184,518,452,296
35,729,356,976
131,949,576,1018
47,901,745,1188
65,928,782,163
116,883,826,345
43,724,765,581
5,628,974,1081
139,772,1422,150
140,864,1933,945
93,939,1962,860
117,1199,1948,611
143,1417,1961,424
0,1355,1796,496
68,922,1647,785
46,1065,1451,526
198,910,1383,1255
115,893,1198,166
118,1229,1036,824
59,1172,933,125
72,1341,844,1284
51,1479,1027,617
151,1525,726,291
162,1416,553,555
133,1675,616,491
79,1852,682,561
122,1954,737,1183
94,2237,764,323
80,1823,868,445
176,1774,1020,70
137,1902,1390,293
23,2005,1631,819
89,1922,1845,754
183,1838,1943,43
64,2401,1778,1685

Local Steepest Edge (Candidates, k=15, Random Path)
id,x,y,cost
9,2662,1405,776
148,2498,1204,450
152,2549,554,351
94,2237,764,323
63,1972,616,129
122,1954,737,1183
79,1852,682,561
80,1823,868,445
176,1774,1020,70
137,1902,1390,293
23,2005,1631,819
89,1922,1845,754
183,1838,1943,43
51,1479,1027,617
151,1525,726,291
133,1675,616,491
162,1416,553,555
72,1341,844,1284
59,1172,933,125
118,1229,1036,824
46,1065,1451,526
0,1355,1796,496
170,1358,1913,1350
143,1417,1961,424
117,1199,1948,611
93,939,1962,860
68,922,1647,785
139,772,1422,150
115,893,1198,166
116,883,826,345
65,928,782,163
47,901,745,1188
149,993,581,849
131,949,576,1018
43,724,765,581
5,628,974,1081
42,583,895,158
181,314,954,736
41,550,1241,379
193,501,1290,5
159,331,1322,704
108,389,1979,686
18,229,1847,182
22,47,1340,88
146,60,1148,839
34,43,770,191
160,307,671,228
48,227,534,986
54,165,413,557
177,263,208,527
10,249,47,774
184,518,452,296
35,729,356,976
84,656,226,931
4,661,87,903
112,816,83,607
123,1199,322,119
127,1311,113,736
135,1651,164,197
154,1878,234,262
180,1913,314,175
53,2097,299,81
86,2398,214,497
75,2614,132,360
101,2504,302,297
97,2465,426,310
1,2524,387,414
2,2769,430,500
120,3016,260,34
129,3023,557,657
92,3174,606,390
57,3134,746,555
55,3144,924,585
52,3166,973,557
179,3369,697,889
145,3400,530,145
78,3399,405,20
25,3209,224,756
44,3134,177,311
16,3562,3,82
171,3726,56,237
175,3828,57,178
113,3819,191,283
31,3697,324,394
157,3735,514,1106
196,3688,759,727
81,3901,849,606
90,3991,1300,246
27,3990,1450,974
39,3637,1416,1066
165,3576,1287,286
40,3585,1109,277
185,3469,1080,64
106,3171,1147,264
178,3134,1169,420
49,2943,1341,104
14,3088,1482,267
144,2898,1609,168
102,2866,1409,939
62,2678,1417,182
9,2662,1405,776

