Random Search
id,x,y,cost
176,1774,1020,70
137,1902,1390,293
23,2005,1631,819
186,2121,1641,859
89,1922,1845,754
183,1838,1943,43
143,1417,1961,424
0,1355,1796,496
117,1199,1948,611
93,939,1962,860
108,389,1979,686
18,229,1847,182
22,47,1340,88
159,331,1322,704
193,501,1290,5
41,550,1241,379
139,772,1422,150
46,1065,1451,526
115,893,1198,166
42,583,895,158
181,314,954,736
195,189,1151,1145
146,60,1148,839
103,11,1064,1203
34,43,770,191
160,307,671,228
48,227,534,986
54,165,413,557
177,263,208,527
10,249,47,774
190,373,80,931
4,661,87,903
112,816,83,607
84,656,226,931
35,729,356,976
184,518,452,296
43,724,765,581
116,883,826,345
65,928,782,163
47,901,745,1188
131,949,576,1018
149,993,581,849
59,1172,933,125
118,1229,1036,824
51,1479,1027,617
151,1525,726,291
133,1675,616,491
162,1416,553,555
123,1199,322,119
127,1311,113,736
70,1639,4,622
135,1651,164,197
154,1878,234,262
180,1913,314,175
53,2097,299,81
86,2398,214,497
97,2465,426,310
152,2549,554,351
1,2524,387,414
101,2504,302,297
75,2614,132,360
120,3016,260,34
44,3134,177,311
25,3209,224,756
129,3023,557,657
92,3174,606,390
57,3134,746,555
179,3369,697,889
145,3400,530,145
78,3399,405,20
31,3697,324,394
16,3562,3,82
171,3726,56,237
175,3828,57,178
113,3819,191,283
56,3796,244,1046
157,3735,514,1106
196,3688,759,727
81,3901,849,606
90,3991,1300,246
165,3576,1287,286
119,3587,1123,1064
40,3585,1109,277
185,3469,1080,64
55,3144,924,585
52,3166,973,557
106,3171,1147,264
178,3134,1169,420
3,3131,1199,1133
14,3088,1482,267
144,2898,1609,168
49,2943,1341,104
102,2866,1409,939
62,2678,1417,182
9,2662,1405,776
148,2498,1204,450
94,2237,764,323

Local Steepest Edge (Candidates, k=5, Random Path)
id,x,y,cost
165,3576,1287,286
40,3585,1109,277
185,3469,1080,64
57,3134,746,555
92,3174,606,390
129,3023,557,657
52,3166,973,557
106,3171,1147,264
178,3134,1169,420
138,3226,1399,1055
14,3088,1482,267
49,2943,1341,104
144,2898,1609,168
62,2678,1417,182
9,2662,1405,776
148,2498,1204,450
114,2286,1740,1022
183,1838,1943,43
89,1922,1845,754
23,2005,1631,819
137,1902,1390,293
176,1774,1020,70
80,1823,868,445
133,1675,616,491
151,1525,726,291
162,1416,553,555
72,1341,844,1284
59,1172,933,125
115,893,1198,166
5,628,974,1081
42,583,895,158
41,550,1241,379
193,501,1290,5
191,701,1438,1573
139,772,1422,150
46,1065,1451,526
68,922,1647,785
140,864,1933,945
93,939,1962,860
117,1199,1948,611
143,1417,1961,424
153,1508,1818,1287
0,1355,1796,496
110,707,1513,1508
18,229,1847,182
108,389,1979,686
69,359,1840,1033
159,331,1322,704
22,47,1340,88
146,60,1148,839
103,11,1064,1203
34,43,770,191
160,307,671,228
48,227,534,986
54,165,413,557
177,263,208,527
10,249,47,774
184,518,452,296
84,656,226,931
112,816,83,607
29,990,47,1499
116,883,826,345
65,928,782,163
123,1199,322,119
127,1311,113,736
135,1651,164,197
70,1639,4,622
154,1878,234,262
158,2032,230,1155
53,2097,299,81
180,1913,314,175
79,1852,682,561
63,1972,616,129
94,2237,764,323
19,2346,573,1500
189,2298,573,1226
121,2218,431,1094
86,2398,214,497
75,2614,132,360
101,2504,302,297
1,2524,387,414
97,2465,426,310
152,2549,554,351
125,2605,556,1940
87,2685,520,1842
2,2769,430,500
120,3016,260,34
44,3134,177,311
25,3209,224,756
16,3562,3,82
171,3726,56,237
175,3828,57,178
113,3819,191,283
31,3697,324,394
78,3399,405,20
145,3400,530,145
157,3735,514,1106
98,3954,681,1727
81,3901,849,606
90,3991,1300,246
165,3576,1287,286

Local Steepest Edge (Candidates, k=10, Random Path)
id,x,y,cost
97,2465,426,310
86,2398,214,497
26,2371,371,834
100,2343,360,965
53,2097,299,81
158,2032,230,1155
180,1913,314,175
154,1878,234,262
135,1651,164,197
70,1639,4,622
127,1311,113,736
123,1199,322,119
162,1416,553,555
151,1525,726,291
51,1479,1027,617
59,1172,933,125
65,928,782,163
47,901,745,1188
116,883,826,345
105,849,777,1383
77,816,696,1351
43,724,765,581
184,518,452,296
84,656,226,931
112,816,83,607
4,661,87,903
177,263,208,527
54,165,413,557
160,307,671,228
181,314,954,736
34,43,770,191
103,11,1064,1203
146,60,1148,839
22,47,1340,88
199,262,1669,1307
18,229,1847,182
108,389,1979,686
69,359,1840,1033
159,331,1322,704
193,501,1290,5
41,550,1241,379
42,583,895,158
96,664,1058,1278
115,893,1198,166
139,772,1422,150
46,1065,1451,526
0,1355,1796,496
117,1199,1948,611
143,1417,1961,424
183,1838,1943,43
89,1922,1845,754
186,2121,1641,859
23,2005,1631,819
137,1902,1390,293
176,1774,1020,70
80,1823,868,445
133,1675,616,491
79,1852,682,561
63,1972,616,129
94,2237,764,323
152,2549,554,351
2,2769,430,500
129,3023,557,657
92,3174,606,390
57,3134,746,555
55,3144,924,585
52,3166,973,557
106,3171,1147,264
178,3134,1169,420
3,3131,1199,1133
49,2943,1341,104
62,2678,1417,182
9,2662,1405,776
37,2573,1231,1269
148,2498,1204,450
15,2428,1551,891
64,2401,1778,1685
144,2898,1609,168
14,3088,1482,267
185,3469,1080,64
40,3585,1109,277
165,3576,1287,286
90,3991,1300,246
81,3901,849,606
196,3688,759,727
38,3660,427,1599
31,3697,324,394
56,3796,244,1046
113,3819,191,283
175,3828,57,178
171,3726,56,237
16,3562,3,82
78,3399,405,20
145,3400,530,145
25,3209,224,756
44,3134,177,311
120,3016,260,34
75,2614,132,360
101,2504,302,297
1,2524,387,414
97,2465,426,310

Local Steepest Edge (Candidates, k=15, Random Path)
id,x,y,cost
78,3399,405,20
16,3562,3,82
171,3726,56,237
175,3828,57,178
113,3819,191,283
56,3796,244,1046
85,3779,320,1618
31,3697,324,394
157,3735,514,1106
196,3688,759,727
81,3901,849,606
90,3991,1300,246
27,3990,1450,974
164,3842,1892,597
7,3650,1882,945
95,3691,1650,1075
39,3637,1416,1066
165,3576,1287,286
40,3585,1109,277
185,3469,1080,64
55,3144,924,585
52,3166,973,557
106,3171,1147,264
178,3134,1169,420
49,2943,1341,104
14,3088,1482,267
144,2898,1609,168
62,2678,1417,182
9,2662,1405,776
148,2498,1204,450
15,2428,1551,891
186,2121,1641,859
89,1922,1845,754
183,1838,1943,43
23,2005,1631,819
137,1902,1390,293
176,1774,1020,70
80,1823,868,445
63,1972,616,129
79,1852,682,561
133,1675,616,491
162,1416,553,555
151,1525,726,291
51,1479,1027,617
59,1172,933,125
65,928,782,163
116,883,826,345
43,724,765,581
42,583,895,158
181,314,954,736
159,331,1322,704
193,501,1290,5
41,550,1241,379
110,707,1513,1508
139,772,1422,150
115,893,1198,166
46,1065,1451,526
68,922,1647,785
0,1355,1796,496
143,1417,1961,424
117,1199,1948,611
93,939,1962,860
108,389,1979,686
69,359,1840,1033
18,229,1847,182
22,47,1340,88
146,60,1148,839
34,43,770,191
160,307,671,228
54,165,413,557
177,263,208,527
10,249,47,774
4,661,87,903
112,816,83,607
84,656,226,931
184,518,452,296
131,949,576,1018
149,993,581,849
123,1199,322,119
127,1311,113,736
70,1639,4,622
135,1651,164,197
154,1878,234,262
180,1913,314,175
53,2097,299,81
26,2371,371,834
86,2398,214,497
75,2614,132,360
101,2504,302,297
1,2524,387,414
97,2465,426,310
152,2549,554,351
2,2769,430,500
120,3016,260,34
44,3134,177,311
25,3209,224,756
129,3023,557,657
57,3134,746,555
92,3174,606,390
145,3400,530,145
78,3399,405,20

