Random Search
id,x,y,cost
163,3078,311,182
187,2813,30,216
153,2717,358,51
81,2453,462,379
77,2282,296,81
141,2098,6,25
91,1856,126,523
36,1677,73,103
61,1736,127,313
21,1820,435,299
82,2005,510,381
111,2184,746,270
144,1992,864,486
8,1946,680,119
104,1842,787,381
177,1450,398,52
5,1191,249,141
45,1060,195,505
142,1120,129,575
78,1152,93,410
175,1131,69,131
162,902,44,623
80,673,52,170
190,667,101,52
136,783,317,486
73,700,487,488
193,579,472,333
31,632,506,215
54,637,536,299
117,513,566,31
198,441,604,470
156,297,653,506
1,278,832,247
197,254,827,839
63,32,1428,56

Greedy Cycle
id,x,y,cost
40,7,1897,120
107,73,1855,324
63,32,1428,56
135,277,1305,92
122,425,1514,155
131,555,1117,355
121,846,1034,10
51,1000,1347,314
90,767,1474,99
191,817,1510,609
147,1085,1811,147
6,1456,1804,329
188,1622,1862,198
169,1713,1818,92
132,1833,1789,381
13,1889,1720,411
70,2012,1975,87
3,2116,1873,105
15,2085,1797,350
145,2043,1713,221
195,1882,1616,342
168,1848,1559,75
139,1680,1260,362
11,1777,1185,330
182,1595,1058,485
138,1706,1019,244
33,1893,1017,78
160,1978,992,421
29,2154,1156,28
0,2249,1105,40
109,2279,1148,144
35,2314,1089,132
143,2702,900,336
106,2905,891,68
124,2932,989,109
62,2964,1170,51
18,2954,1253,65
55,2959,1326,289
34,2834,1384,245
170,2829,1619,522
152,2909,1748,83
183,3276,1559,31
140,3287,1689,60
4,3337,1928,515
149,3388,1945,501
28,3485,1906,229
20,3731,1803,11
60,3979,1762,164
148,3825,1576,145
47,3907,1503,174
94,3944,1385,108
66,3928,1338,512
179,3749,1066,205
185,3525,1112,27
22,3619,1219,596
99,3586,1263,451
130,3461,1269,475
95,3370,1235,263
86,3382,964,27
166,3525,715,67
194,3437,588,248
176,3281,586,6
180,3274,562,635
113,3325,479,63
103,3241,318,302
114,3431,256,381
137,3433,28,262
127,3238,171,238
89,3196,229,303
163,3078,311,182
187,2813,30,216
153,2717,358,51
81,2453,462,379
77,2282,296,81
141,2098,6,25
91,1856,126,523
36,1677,73,103
61,1736,127,313
21,1820,435,299
82,2005,510,381
111,2184,746,270
144,1992,864,486
8,1946,680,119
104,1842,787,381
177,1450,398,52
5,1191,249,141
45,1060,195,505
142,1120,129,575
78,1152,93,410
175,1131,69,131
162,902,44,623
80,673,52,170
190,667,101,52
136,783,317,486
73,700,487,488
54,637,536,299
31,632,506,215
193,579,472,333
198,441,604,470
117,513,566,31
193,579,472,333

Greedy Cycle 2-Regret
id,x,y,cost
62,2964,1170,51
124,2932,989,109
128,3079,1029,534
110,3208,1020,990
86,3382,964,27
64,3217,791,927
180,3274,562,635
194,3437,588,248
166,3525,715,67
48,3793,578,792
93,3991,247,899
75,3736,103,646
137,3433,28,262
127,3238,171,238
103,3241,318,302
163,3078,311,182
186,2851,343,952
153,2717,358,51
119,2735,684,850
143,2702,900,336
41,2359,715,786
0,2249,1105,40
29,2154,1156,28
49,1904,1118,704
33,1893,1017,78
104,1842,787,381
68,2040,690,962
82,2005,510,381
58,2105,393,876
77,2282,296,81
97,2352,181,604
141,2098,6,25
91,1856,126,523
79,1770,132,784
36,1677,73,103
7,1420,157,945
123,1306,516,914
5,1191,249,141
142,1120,129,575
162,902,44,623
80,673,52,170
108,129,15,703
196,234,358,990
42,165,550,579
27,2,879,400
1,278,832,247
24,321,724,832
198,441,604,470
117,513,566,31
31,632,506,215
173,905,550,707
19,810,808,692
112,845,885,662
121,846,1034,10
131,555,1117,355
135,277,1305,92
102,129,1293,732
63,32,1428,56
100,114,1710,594
107,73,1855,324
17,210,1841,799
44,449,1756,847
10,592,1848,471
178,683,1750,711
71,954,1556,744
120,977,1482,796
51,1000,1347,314
98,1116,1294,697
118,1204,1227,591
74,1300,1251,646
2,1459,1404,932
134,1424,1502,419
192,1236,1832,911
6,1456,1804,329
188,1622,1862,198
169,1713,1818,92
132,1833,1789,381
70,2012,1975,87
84,2347,1997,874
155,2452,1841,197
184,2600,1799,594
170,2829,1619,522
53,2920,1809,791
4,3337,1928,515
28,3485,1906,229
59,3624,1821,751
20,3731,1803,11
60,3979,1762,164
47,3907,1503,174
66,3928,1338,512
57,3999,1093,628
172,3848,995,539
179,3749,1066,205
185,3525,1112,27
99,3586,1263,451
9,3503,1542,610
183,3276,1559,31
174,3115,1498,766
34,2834,1384,245
18,2954,1253,65
62,2964,1170,51

